order_id,order_date,region,channel,segment,units,unit_price,discount,revenue,cost
SO-101158,2025-06-16,Northeast,Direct,SMB,1,184.01,0.1,165.61,104.49
SO-102316,2025-06-16,South,Partner,Enterprise,11,2277.48,0.05,23799.67,14203.82
SO-100173,2025-06-17,South,Partner,SMB,23,86.04,0.0,1978.92,1152.08
SO-100330,2025-06-17,Northeast,Direct,Mid-Market,22,839.96,0.0,18479.12,11321.22
SO-100719,2025-06-17,South,Direct,Enterprise,11,2336.52,0.0,25701.72,15959.73
SO-101018,2025-06-17,South,Marketplace,Mid-Market,12,895.55,0.15,9134.61,7209.21
SO-101122,2025-06-17,West,Direct,Mid-Market,28,848.16,0.1,21373.63,16607.45
SO-101208,2025-06-17,Northeast,Marketplace,Mid-Market,23,442.88,0.1,9167.62,7067.05
SO-101786,2025-06-17,West,Direct,Mid-Market,5,555.95,0.1,2501.78,1651.09
SO-101874,2025-06-17,West,Direct,Mid-Market,23,679.57,0.0,15630.11,9498.46
SO-102123,2025-06-17,Northeast,Direct,SMB,45,266.47,0.15,10192.48,8030.3
SO-102297,2025-06-17,West,Marketplace,SMB,43,222.67,0.0,9574.81,5381.57
SO-100374,2025-06-18,West,Marketplace,Enterprise,1,1165.53,0.0,1165.53,793.05
SO-100901,2025-06-18,Northeast,Marketplace,SMB,30,265.4,0.15,6767.7,5414.93
SO-101196,2025-06-18,South,Direct,Mid-Market,27,930.27,0.0,25117.29,14758.11
SO-101495,2025-06-18,West,Direct,Enterprise,5,1095.32,0.1,4928.94,3855.23
SO-101913,2025-06-18,Northeast,Marketplace,SMB,51,233.2,0.05,11298.54,7520.32
SO-102365,2025-06-18,West,Partner,SMB,37,174.25,0.1,5802.53,4405.37
SO-100073,2025-06-19,Northeast,Marketplace,Enterprise,6,2326.49,0.0,13958.94,9875.78
SO-100418,2025-06-19,Northeast,Direct,SMB,50,162.27,0.0,8113.5,5631.91
SO-100665,2025-06-19,Midwest,Marketplace,Mid-Market,19,432.27,0.1,7391.82,4961.0
SO-100913,2025-06-19,Northeast,Partner,SMB,1,226.52,0.25,169.89,151.75
SO-100942,2025-06-19,South,Marketplace,Enterprise,5,1100.32,0.0,5501.6,3458.26
SO-101045,2025-06-19,South,Direct,Mid-Market,16,687.83,0.0,11005.28,7205.31
SO-101109,2025-06-19,South,Direct,SMB,9,76.17,0.0,685.53,470.24
SO-101925,2025-06-19,West,Direct,Mid-Market,3,754.04,0.0,2262.12,1493.83
SO-100081,2025-06-20,West,Partner,SMB,29,153.99,0.05,4242.42,2641.44
SO-100220,2025-06-20,West,Direct,SMB,47,294.25,0.1,12446.77,9019.67
SO-100884,2025-06-20,South,Marketplace,Enterprise,5,1586.45,0.0,7932.25,4897.32
SO-101489,2025-06-20,Northeast,Marketplace,Mid-Market,16,509.94,0.0,8159.04,5341.62
SO-102234,2025-06-20,South,Direct,SMB,43,234.46,0.1,9073.6,5782.51
SO-100244,2025-06-21,West,Marketplace,SMB,17,170.21,0.0,2893.57,2035.74
SO-100870,2025-06-21,Northeast,Direct,SMB,50,285.68,0.05,13569.8,8216.38
SO-101262,2025-06-21,West,Partner,Enterprise,7,2154.28,0.1,13571.96,10074.85
SO-101845,2025-06-21,Midwest,Partner,Mid-Market,25,872.63,0.05,20724.96,15197.39
SO-101867,2025-06-21,West,Marketplace,SMB,58,73.92,0.1,3858.62,2380.33
SO-102080,2025-06-21,Midwest,Partner,Enterprise,4,941.81,0.15,3202.15,2149.84
SO-100502,2025-06-22,Midwest,Direct,SMB,31,273.81,0.25,6366.08,5894.95
SO-100644,2025-06-22,Northeast,Direct,SMB,33,285.56,0.15,8009.96,6648.47
SO-100776,2025-06-22,West,Partner,SMB,30,54.34,0.0,1630.2,1085.9
SO-100856,2025-06-22,Midwest,Direct,SMB,7,93.56,0.05,622.17,431.72
SO-101556,2025-06-22,West,Marketplace,Enterprise,8,1548.63,0.0,12389.04,8038.4
SO-101636,2025-06-22,South,Marketplace,Mid-Market,22,879.14,0.05,18374.03,10881.22
SO-101892,2025-06-22,South,Direct,SMB,56,155.71,0.1,7847.78,5862.31
SO-100923,2025-06-23,South,Partner,Mid-Market,24,527.43,0.0,12658.32,7340.47
SO-101154,2025-06-23,Midwest,Marketplace,Mid-Market,25,661.69,0.25,12406.69,11892.14
SO-101170,2025-06-23,South,Partner,Mid-Market,10,900.56,0.0,9005.6,6366.63
SO-101700,2025-06-23,Northeast,Marketplace,Mid-Market,9,885.58,0.15,6774.69,4437.91
SO-101759,2025-06-23,Midwest,Marketplace,Mid-Market,19,912.74,0.05,16474.96,10816.52
SO-101989,2025-06-23,South,Direct,SMB,39,114.03,0.05,4224.81,2920.06
SO-102156,2025-06-23,Midwest,Marketplace,Mid-Market,14,475.08,0.0,6651.12,4001.7
SO-100370,2025-06-24,Northeast,Marketplace,SMB,1,92.99,0.05,88.34,64.98
SO-100483,2025-06-24,South,Partner,Mid-Market,17,827.61,0.0,14069.37,8182.39
SO-101100,2025-06-24,West,Direct,Mid-Market,29,524.84,0.1,13698.32,9828.17
SO-101445,2025-06-24,West,Direct,SMB,53,122.73,0.0,6504.69,4057.2
SO-101767,2025-06-24,South,Partner,SMB,10,197.04,0.05,1871.88,1111.51
SO-101935,2025-06-24,West,Direct,Mid-Market,26,401.49,0.0,10438.74,7223.36
SO-101986,2025-06-24,West,Direct,SMB,9,122.48,0.0,1102.32,728.51
SO-100020,2025-06-25,South,Partner,SMB,31,256.36,0.0,7947.16,4402.14
SO-100052,2025-06-25,Midwest,Direct,Mid-Market,30,765.24,0.05,21809.34,14205.88
SO-100202,2025-06-25,Midwest,Direct,Mid-Market,19,353.21,0.0,6710.99,4096.26
SO-100527,2025-06-25,Midwest,Direct,SMB,35,86.13,0.0,3014.55,2094.32
SO-100556,2025-06-25,South,Direct,Mid-Market,24,334.46,0.0,8027.04,4636.04
SO-100664,2025-06-25,Midwest,Direct,SMB,24,141.82,0.0,3403.68,2433.17
SO-100820,2025-06-25,Midwest,Direct,Mid-Market,5,670.97,0.1,3019.37,1893.24
SO-100845,2025-06-25,West,Direct,Mid-Market,25,328.28,0.0,8207.0,4961.74
SO-100846,2025-06-25,West,Direct,Enterprise,11,1425.23,0.0,15677.53,11020.47
SO-100852,2025-06-25,South,Marketplace,Enterprise,5,1493.76,0.0,7468.8,4759.35
SO-100858,2025-06-25,West,Direct,Mid-Market,19,843.37,0.0,16024.03,9297.02
SO-101182,2025-06-25,South,Direct,SMB,46,232.69,0.0,10703.74,7127.4
SO-101859,2025-06-25,South,Partner,Enterprise,12,2311.43,0.0,27737.16,18833.78
SO-102148,2025-06-25,Midwest,Marketplace,Enterprise,11,2338.0,0.0,25718.0,16405.6
SO-100869,2025-06-26,West,Direct,SMB,14,250.16,0.25,2626.68,1996.67
SO-101271,2025-06-26,West,Direct,SMB,56,272.86,0.0,15280.16,9873.51
SO-101288,2025-06-26,West,Direct,Enterprise,10,1058.05,0.1,9522.45,6792.82
SO-101595,2025-06-26,Northeast,Partner,Mid-Market,6,698.86,0.15,3564.19,2859.49
SO-101827,2025-06-26,South,Marketplace,SMB,19,206.86,0.0,3930.34,2448.57
SO-101854,2025-06-26,Northeast,Direct,SMB,60,258.77,0.1,13973.58,10613.46
SO-102224,2025-06-26,Northeast,Partner,Mid-Market,29,433.4,0.05,11940.17,7376.16
SO-102309,2025-06-26,Northeast,Partner,SMB,12,96.3,0.1,1040.04,785.68
SO-100268,2025-06-27,South,Direct,SMB,8,60.39,0.25,362.34,341.36
SO-100834,2025-06-27,Northeast,Direct,SMB,9,196.94,0.05,1683.84,1093.19
SO-101058,2025-06-27,South,Direct,Enterprise,3,2213.67,0.05,6308.96,4512.88
SO-101082,2025-06-27,West,Marketplace,Mid-Market,5,630.53,0.25,2364.49,2186.04
SO-101246,2025-06-27,West,Partner,SMB,21,56.73,0.25,893.5,715.98
SO-101298,2025-06-27,South,Direct,SMB,30,153.03,0.0,4590.9,2894.46
SO-101460,2025-06-27,Midwest,Marketplace,SMB,5,67.39,0.05,320.1,236.28
SO-101542,2025-06-27,Northeast,Direct,Mid-Market,25,832.07,0.0,20801.75,13964.07
SO-101837,2025-06-27,Midwest,Direct,SMB,19,147.43,0.15,2380.99,1654.36
SO-102098,2025-06-27,West,Marketplace,SMB,30,243.65,0.0,7309.5,4225.86
SO-102168,2025-06-27,West,Direct,SMB,6,249.96,0.1,1349.78,904.51
SO-100025,2025-06-28,Midwest,Partner,SMB,24,65.54,0.0,1572.96,990.83
SO-100314,2025-06-28,West,Marketplace,SMB,8,257.74,0.1,1855.73,1234.42
SO-101073,2025-06-28,West,Direct,Mid-Market,19,502.02,0.0,9538.38,6754.48
SO-101966,2025-06-28,Midwest,Direct,SMB,37,111.42,0.15,3504.16,2366.26
SO-101992,2025-06-28,Northeast,Marketplace,Mid-Market,7,746.63,0.0,5226.41,3500.27
SO-102237,2025-06-28,Northeast,Partner,Mid-Market,3,827.79,0.05,2359.2,1615.7
SO-100284,2025-06-29,Midwest,Direct,Mid-Market,2,746.18,0.05,1417.74,845.91
SO-100310,2025-06-29,South,Direct,SMB,2,213.06,0.05,404.81,252.36
SO-100671,2025-06-29,South,Marketplace,SMB,38,180.86,0.0,6872.68,4449.55
SO-101428,2025-06-29,Midwest,Direct,Mid-Market,20,321.54,0.1,5787.72,3633.0
SO-101559,2025-06-29,Midwest,Direct,SMB,11,178.03,0.0,1958.33,1357.63
SO-101611,2025-06-29,South,Direct,Enterprise,10,2444.86,0.0,24448.6,15730.41
SO-101620,2025-06-29,Midwest,Partner,Enterprise,9,1120.25,0.15,8569.91,6384.41
SO-102095,2025-06-29,West,Partner,SMB,31,172.54,0.0,5348.74,3429.05
SO-102225,2025-06-29,Midwest,Partner,Mid-Market,6,725.74,0.0,4354.44,2978.54
SO-100350,2025-06-30,South,Direct,Enterprise,9,1456.52,0.05,12453.25,7285.87
SO-100601,2025-06-30,Midwest,Partner,Mid-Market,11,389.45,0.0,4283.95,3018.56
SO-100738,2025-06-30,Midwest,Direct,SMB,58,69.06,0.0,4005.48,2635.82
SO-101012,2025-06-30,Midwest,Marketplace,Mid-Market,16,353.73,0.15,4810.73,3491.07
SO-101085,2025-06-30,South,Direct,SMB,16,280.58,0.15,3815.89,2921.3
SO-101159,2025-06-30,South,Marketplace,Mid-Market,17,531.34,0.25,6774.59,5490.36
SO-101217,2025-06-30,West,Marketplace,SMB,58,149.12,0.0,8648.96,5969.77
SO-101536,2025-06-30,Midwest,Direct,SMB,29,255.05,0.1,6656.81,5196.56
SO-101655,2025-06-30,West,Marketplace,SMB,24,108.39,0.15,2211.16,1644.92
SO-101693,2025-06-30,South,Direct,SMB,59,137.49,0.15,6895.12,5132.13
SO-101705,2025-06-30,Northeast,Direct,SMB,39,81.14,0.1,2848.01,1825.06
SO-102138,2025-06-30,Midwest,Direct,Mid-Market,12,518.38,0.05,5909.53,3483.72
SO-100351,2025-07-01,South,Partner,Mid-Market,16,333.41,0.25,4000.92,3332.92
SO-100384,2025-07-01,Midwest,Marketplace,Mid-Market,26,588.13,0.0,15291.38,10696.34
SO-100402,2025-07-01,South,Direct,SMB,26,293.86,0.0,7640.36,5058.93
SO-100539,2025-07-01,Midwest,Direct,Mid-Market,25,431.09,0.0,10777.25,7278.1
SO-100629,2025-07-01,West,Partner,Mid-Market,24,899.74,0.0,21593.76,13464.49
SO-101299,2025-07-01,West,Marketplace,Mid-Market,23,885.38,0.0,20363.74,11598.01
SO-102085,2025-07-01,Northeast,Partner,Enterprise,2,1466.93,0.0,2933.86,1649.01
SO-102377,2025-07-01,Northeast,Direct,SMB,31,121.0,0.05,3563.45,2253.68
SO-100056,2025-07-02,West,Partner,Mid-Market,12,560.42,0.0,6725.04,4273.56
SO-100736,2025-07-02,Midwest,Partner,Mid-Market,7,538.88,0.1,3394.94,2496.63
SO-101214,2025-07-02,West,Marketplace,SMB,18,92.08,0.05,1574.57,1003.2
SO-102142,2025-07-02,South,Marketplace,SMB,4,244.24,0.0,976.96,691.38
SO-102318,2025-07-02,South,Partner,SMB,27,294.43,0.0,7949.61,4730.67
SO-100013,2025-07-03,West,Direct,SMB,25,289.22,0.0,7230.5,4193.38
SO-101383,2025-07-03,West,Direct,Mid-Market,28,833.15,0.05,22161.79,14037.31
SO-101538,2025-07-03,Midwest,Partner,SMB,52,122.02,0.1,5710.54,3901.71
SO-100199,2025-07-04,South,Marketplace,SMB,2,50.24,0.0,100.48,67.85
SO-100356,2025-07-04,West,Marketplace,Mid-Market,8,516.09,0.0,4128.72,2709.21
SO-100473,2025-07-04,West,Partner,SMB,18,127.67,0.1,2068.25,1457.61
SO-100926,2025-07-04,West,Marketplace,Enterprise,9,2487.5,0.15,19029.38,15651.03
SO-101107,2025-07-04,West,Direct,Enterprise,9,2563.29,0.25,17302.21,13879.33
SO-101215,2025-07-04,South,Partner,SMB,13,236.12,0.0,3069.56,1704.78
SO-101355,2025-07-04,Northeast,Partner,Mid-Market,17,481.0,0.0,8177.0,4765.1
SO-101749,2025-07-04,South,Marketplace,Enterprise,4,1911.92,0.15,6500.53,4309.15
SO-102097,2025-07-04,West,Partner,SMB,5,174.43,0.05,828.54,612.23
SO-100191,2025-07-05,South,Marketplace,Enterprise,5,2352.56,0.0,11762.8,8125.07
SO-100378,2025-07-05,West,Direct,Enterprise,11,1287.89,0.1,12750.11,8008.28
SO-100816,2025-07-05,West,Direct,SMB,9,268.55,0.0,2416.95,1501.31
SO-100835,2025-07-05,Midwest,Partner,SMB,35,105.22,0.1,3314.43,2372.89
SO-101949,2025-07-05,South,Direct,SMB,57,279.49,0.15,13541.29,9633.16
SO-100121,2025-07-06,South,Direct,SMB,26,230.65,0.0,5996.9,3304.29
SO-100439,2025-07-06,Northeast,Direct,Enterprise,5,2275.32,0.1,10238.94,7137.08
SO-100568,2025-07-06,Midwest,Marketplace,Enterprise,4,1987.66,0.15,6758.04,4525.71
SO-100686,2025-07-06,Midwest,Marketplace,Mid-Market,10,736.7,0.0,7367.0,4099.32
SO-100934,2025-07-06,South,Direct,Mid-Market,3,591.84,0.0,1775.52,1154.01
SO-101035,2025-07-06,Northeast,Marketplace,Mid-Market,2,442.87,0.05,841.45,496.42
SO-101111,2025-07-06,Northeast,Direct,Mid-Market,27,795.11,0.0,21467.97,12152.0
SO-101356,2025-07-06,Northeast,Direct,SMB,6,196.84,0.0,1181.04,760.11
SO-101486,2025-07-06,Northeast,Direct,Mid-Market,6,529.45,0.15,2700.2,1928.74
SO-101708,2025-07-06,West,Partner,Enterprise,1,2067.56,0.0,2067.56,1277.79
SO-101972,2025-07-06,South,Direct,Mid-Market,24,818.63,0.25,14735.34,10837.61
SO-102217,2025-07-06,West,Marketplace,Enterprise,6,1729.33,0.0,10375.98,6499.66
SO-102241,2025-07-06,West,Direct,SMB,52,53.47,0.0,2780.44,1986.66
SO-100040,2025-07-07,Midwest,Partner,Enterprise,3,2544.83,0.0,7634.49,5435.19
SO-100042,2025-07-07,Midwest,Direct,Enterprise,9,1679.74,0.1,13605.89,9302.48
SO-100271,2025-07-07,West,Direct,Mid-Market,19,511.33,0.0,9715.27,6695.76
SO-100405,2025-07-07,South,Marketplace,Mid-Market,7,416.05,0.05,2766.73,1689.78
SO-100826,2025-07-07,Midwest,Marketplace,Mid-Market,9,363.36,0.05,3106.73,2122.87
SO-100961,2025-07-07,West,Direct,SMB,47,295.03,0.1,12479.77,7925.18
SO-101080,2025-07-07,West,Marketplace,SMB,36,54.55,0.25,1472.85,1147.19
SO-101211,2025-07-07,South,Marketplace,SMB,10,150.05,0.1,1350.45,840.74
SO-101953,2025-07-07,Northeast,Marketplace,SMB,51,46.99,0.0,2396.49,1452.41
SO-102091,2025-07-07,West,Marketplace,Enterprise,3,2066.08,0.0,6198.24,3866.22
SO-100130,2025-07-08,Midwest,Direct,Mid-Market,16,432.62,0.0,6921.92,4967.47
SO-101296,2025-07-08,West,Direct,SMB,50,276.93,0.0,13846.5,9437.86
SO-101330,2025-07-08,West,Partner,SMB,12,82.18,0.05,936.85,650.9
SO-101340,2025-07-08,West,Marketplace,SMB,27,86.57,0.1,2103.65,1457.58
SO-101365,2025-07-08,Northeast,Direct,SMB,52,47.4,0.05,2341.56,1368.08
SO-102126,2025-07-08,West,Partner,SMB,41,257.77,0.05,10040.14,5981.93
SO-102220,2025-07-08,Midwest,Marketplace,Enterprise,5,1443.43,0.0,7217.15,4940.56
SO-102359,2025-07-08,West,Direct,SMB,45,76.78,0.05,3282.34,2071.08
SO-100093,2025-07-09,Midwest,Direct,Mid-Market,3,758.37,0.1,2047.6,1391.44
SO-100233,2025-07-09,South,Partner,SMB,30,169.14,0.1,4566.78,3562.68
SO-100563,2025-07-09,Northeast,Direct,SMB,36,94.13,0.0,3388.68,2380.83
SO-100938,2025-07-09,Midwest,Partner,SMB,6,201.03,0.1,1085.56,760.31
SO-102070,2025-07-09,Midwest,Marketplace,SMB,10,109.07,0.1,981.63,695.76
SO-102077,2025-07-09,Midwest,Direct,SMB,50,100.41,0.0,5020.5,2988.97
SO-100137,2025-07-10,Midwest,Direct,Enterprise,3,1585.89,0.05,4519.79,2841.73
SO-100254,2025-07-10,Midwest,Direct,SMB,55,46.18,0.05,2412.91,1589.42
SO-100730,2025-07-10,Northeast,Partner,Enterprise,2,938.2,0.1,1688.76,1048.16
SO-100940,2025-07-10,South,Marketplace,Mid-Market,22,833.33,0.0,18333.26,11472.52
SO-101189,2025-07-10,West,Marketplace,Enterprise,8,2076.76,0.05,15783.38,9291.55
SO-101351,2025-07-10,West,Direct,SMB,37,153.68,0.05,5401.85,3874.45
SO-101447,2025-07-10,West,Partner,Mid-Market,18,651.66,0.25,8797.41,6640.88
SO-102368,2025-07-10,West,Direct,Enterprise,1,1590.39,0.05,1510.87,958.87
SO-100424,2025-07-11,South,Direct,SMB,43,169.69,0.05,6931.84,4466.83
SO-100554,2025-07-11,West,Marketplace,Mid-Market,25,630.03,0.25,11813.06,10326.31
SO-101014,2025-07-11,Midwest,Partner,SMB,39,70.98,0.05,2629.81,1542.9
SO-101052,2025-07-11,Northeast,Partner,SMB,40,113.59,0.0,4543.6,2605.46
SO-101629,2025-07-11,South,Direct,SMB,34,237.01,0.0,8058.34,4552.11
SO-101721,2025-07-11,Midwest,Direct,SMB,28,278.48,0.1,7017.7,5409.2
SO-101769,2025-07-11,West,Direct,Mid-Market,7,893.31,0.15,5315.19,3628.38
SO-100303,2025-07-12,West,Direct,SMB,38,98.06,0.25,2794.71,2369.25
SO-100383,2025-07-12,Northeast,Direct,SMB,41,264.39,0.0,10839.99,6000.26
SO-100468,2025-07-12,Midwest,Marketplace,SMB,52,217.52,0.15,9614.38,7178.89
SO-100781,2025-07-12,West,Direct,SMB,7,289.89,0.0,2029.23,1203.35
SO-100984,2025-07-12,Midwest,Direct,SMB,24,96.49,0.05,2199.97,1365.22
SO-101390,2025-07-12,Northeast,Partner,Mid-Market,3,460.58,0.05,1312.65,958.61
SO-101409,2025-07-12,South,Partner,SMB,16,78.55,0.15,1068.28,807.55
SO-101540,2025-07-12,Northeast,Marketplace,Mid-Market,27,492.97,0.05,12644.68,7909.96
SO-101601,2025-07-12,Midwest,Partner,SMB,51,174.56,0.15,7567.18,6085.86
SO-102133,2025-07-12,South,Direct,Mid-Market,13,816.08,0.05,10078.59,7063.83
SO-102329,2025-07-12,Northeast,Partner,SMB,54,188.68,0.0,10188.72,6203.18
SO-100099,2025-07-13,West,Direct,SMB,22,157.82,0.0,3472.04,1955.8
SO-100760,2025-07-13,Northeast,Direct,Mid-Market,26,670.39,0.1,15687.13,11323.83
SO-100838,2025-07-13,Northeast,Partner,Enterprise,1,1878.04,0.1,1690.24,1221.03
SO-101176,2025-07-13,Northeast,Partner,SMB,10,179.44,0.0,1794.4,1005.26
SO-101203,2025-07-13,Midwest,Direct,Enterprise,12,2498.3,0.1,26981.64,18431.55
SO-101308,2025-07-13,Midwest,Partner,Enterprise,2,2087.06,0.0,4174.12,2968.14
SO-101332,2025-07-13,South,Direct,Enterprise,9,2055.63,0.0,18500.67,13211.91
SO-101539,2025-07-13,Northeast,Direct,SMB,24,225.77,0.1,4876.63,3812.91
SO-101546,2025-07-13,West,Marketplace,Mid-Market,11,384.51,0.0,4229.61,2511.07
SO-101635,2025-07-13,South,Marketplace,Enterprise,11,1037.73,0.05,10844.28,6859.35
SO-101647,2025-07-13,West,Marketplace,Mid-Market,29,761.59,0.0,22086.11,15415.45
SO-101987,2025-07-13,Northeast,Direct,SMB,1,122.97,0.0,122.97,80.66
SO-102163,2025-07-13,West,Direct,SMB,52,283.46,0.25,11054.94,10565.52
SO-102295,2025-07-13,Midwest,Partner,SMB,44,184.6,0.0,8122.4,4993.89
SO-100169,2025-07-14,Northeast,Marketplace,SMB,41,104.56,0.0,4286.96,2745.21
SO-101157,2025-07-14,West,Direct,SMB,55,155.94,0.0,8576.7,5602.28
SO-101348,2025-07-14,West,Direct,Mid-Market,6,771.89,0.0,4631.34,3263.4
SO-101478,2025-07-14,West,Partner,SMB,2,272.09,0.05,516.97,331.6
SO-102271,2025-07-14,West,Direct,Mid-Market,9,889.94,0.0,8009.46,5735.55
SO-102340,2025-07-14,Northeast,Marketplace,Mid-Market,6,899.76,0.1,4858.7,3133.66
SO-100487,2025-07-15,South,Partner,SMB,9,210.1,0.15,1607.26,1163.54
SO-101005,2025-07-15,Northeast,Direct,SMB,41,152.83,0.0,6266.03,4341.86
SO-101245,2025-07-15,Midwest,Partner,Mid-Market,26,782.42,0.0,20342.92,11820.09
SO-101420,2025-07-15,South,Direct,Mid-Market,16,535.99,0.0,8575.84,5870.91
SO-101723,2025-07-15,Northeast,Direct,Mid-Market,18,331.04,0.05,5660.78,3879.17
SO-101940,2025-07-15,Northeast,Direct,Mid-Market,13,837.41,0.0,10886.33,7520.52
SO-101412,2025-07-16,West,Direct,SMB,30,98.67,0.05,2812.09,1785.16
SO-101593,2025-07-16,West,Partner,Enterprise,10,1158.22,0.0,11582.2,7144.17
SO-101617,2025-07-16,Midwest,Direct,SMB,9,212.1,0.0,1908.9,1192.99
SO-101688,2025-07-16,Midwest,Marketplace,Mid-Market,7,509.33,0.0,3565.31,2004.0
SO-101792,2025-07-16,South,Partner,SMB,45,295.28,0.0,13287.6,8578.82
SO-101991,2025-07-16,South,Partner,Mid-Market,9,713.25,0.05,6098.29,4599.59
SO-100226,2025-07-17,Midwest,Partner,Mid-Market,4,657.78,0.0,2631.12,1475.13
SO-100306,2025-07-17,West,Direct,Enterprise,12,1865.06,0.0,22380.72,13792.99
SO-100579,2025-07-17,West,Partner,Mid-Market,2,464.53,0.1,836.15,637.65
SO-100675,2025-07-17,Midwest,Partner,Enterprise,12,1521.31,0.0,18255.72,12893.09
SO-101210,2025-07-17,Midwest,Direct,Mid-Market,14,565.99,0.1,7131.47,5478.65
SO-101377,2025-07-17,West,Partner,Enterprise,7,1417.92,0.0,9925.44,6632.79
SO-101695,2025-07-17,Midwest,Partner,Mid-Market,4,406.61,0.15,1382.47,1116.39
SO-101807,2025-07-17,Midwest,Partner,SMB,35,247.49,0.0,8662.15,4767.51
SO-101858,2025-07-17,West,Partner,SMB,2,148.29,0.15,252.09,190.15
SO-102145,2025-07-17,Northeast,Marketplace,SMB,42,177.85,0.0,7469.7,4435.89
SO-100714,2025-07-18,South,Marketplace,Enterprise,2,2564.17,0.1,4615.51,3472.66
SO-101134,2025-07-18,West,Partner,Mid-Market,24,703.85,0.05,16047.78,10284.37
SO-101199,2025-07-18,South,Direct,Mid-Market,12,651.93,0.0,7823.16,4303.2
SO-101394,2025-07-18,Midwest,Partner,Mid-Market,15,930.9,0.25,10472.62,9835.89
SO-101564,2025-07-18,West,Marketplace,Mid-Market,25,502.19,0.05,11927.01,7084.55
SO-101577,2025-07-18,West,Direct,Mid-Market,21,392.78,0.1,7423.54,5445.96
SO-102012,2025-07-18,Midwest,Direct,SMB,39,209.02,0.1,7336.6,5690.75
SO-102119,2025-07-18,West,Direct,SMB,18,71.64,0.1,1160.57,825.7
SO-102199,2025-07-18,Midwest,Marketplace,SMB,29,168.81,0.0,4895.49,2781.66
SO-100503,2025-07-19,West,Marketplace,Mid-Market,10,733.49,0.15,6234.66,4274.96
SO-100707,2025-07-19,Midwest,Partner,Mid-Market,27,326.98,0.0,8828.46,5998.16
SO-101257,2025-07-19,South,Marketplace,SMB,4,195.3,0.05,742.14,549.47
SO-101580,2025-07-19,Northeast,Direct,SMB,22,81.16,0.0,1785.52,1140.84
SO-101606,2025-07-19,Northeast,Partner,Mid-Market,3,899.23,0.05,2562.81,1940.35
SO-102279,2025-07-19,Northeast,Partner,SMB,17,270.21,0.25,3445.18,3221.26
SO-102300,2025-07-19,South,Direct,SMB,52,179.91,0.0,9355.32,5376.54
SO-102308,2025-07-19,Midwest,Partner,Mid-Market,21,363.67,0.05,7255.22,5244.87
SO-100016,2025-07-20,West,Direct,Mid-Market,14,385.23,0.05,5123.56,3023.34
SO-100108,2025-07-20,Northeast,Direct,SMB,16,148.98,0.05,2264.5,1506.22
SO-100184,2025-07-20,West,Direct,Mid-Market,5,779.34,0.05,3701.87,2565.54
SO-100355,2025-07-20,South,Partner,SMB,11,221.69,0.0,2438.59,1436.25
SO-100628,2025-07-20,South,Partner,SMB,30,265.41,0.05,7564.19,4387.94
SO-101120,2025-07-20,West,Direct,SMB,50,136.82,0.15,5814.85,3925.37
SO-101181,2025-07-20,Northeast,Partner,Enterprise,4,2230.37,0.0,8921.48,5724.63
SO-101256,2025-07-20,Northeast,Marketplace,SMB,12,203.04,0.0,2436.48,1699.76
SO-101462,2025-07-20,Midwest,Marketplace,SMB,41,255.72,0.0,10484.52,5964.92
SO-101500,2025-07-20,Northeast,Direct,SMB,52,142.37,0.25,5552.43,4289.94
SO-100080,2025-07-21,Midwest,Direct,Enterprise,11,1174.82,0.0,12923.02,9097.98
SO-100235,2025-07-21,West,Direct,Mid-Market,29,420.63,0.25,9148.7,8765.58
SO-100464,2025-07-21,West,Marketplace,Mid-Market,12,922.14,0.05,10512.4,7945.75
SO-101227,2025-07-21,West,Direct,SMB,47,96.31,0.0,4526.57,3221.33
SO-101712,2025-07-21,West,Direct,SMB,41,269.64,0.0,11055.24,7773.01
SO-101775,2025-07-21,West,Direct,Mid-Market,26,510.41,0.05,12607.13,8202.71
SO-101791,2025-07-21,Northeast,Direct,Mid-Market,7,468.73,0.0,3281.11,2195.77
SO-102014,2025-07-21,Northeast,Partner,Mid-Market,23,447.9,0.0,10301.7,6350.31
SO-102175,2025-07-21,Northeast,Direct,SMB,57,239.77,0.15,11616.86,8542.89
SO-100119,2025-07-22,Northeast,Direct,SMB,10,207.99,0.0,2079.9,1201.82
SO-100262,2025-07-22,Midwest,Direct,SMB,4,243.11,0.0,972.44,574.58
SO-100295,2025-07-22,West,Marketplace,SMB,3,157.11,0.05,447.76,279.21
SO-100299,2025-07-22,Northeast,Marketplace,SMB,8,130.43,0.15,886.92,633.47
SO-100974,2025-07-22,Northeast,Partner,SMB,36,182.76,0.1,5921.42,4723.31
SO-101907,2025-07-22,Northeast,Marketplace,SMB,24,129.19,0.1,2790.5,2037.19
SO-102124,2025-07-22,Midwest,Direct,SMB,29,138.21,0.0,4008.09,2724.98
SO-100123,2025-07-23,Midwest,Direct,Enterprise,10,2476.29,0.1,22286.61,14342.34
SO-100261,2025-07-23,South,Partner,Enterprise,1,2493.89,0.0,2493.89,1549.91
